RecordID,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
782,2009-01-03,PerthAirport,20.3,34.4,0.0,11.8,12.7,SSW,44.0,S,W,17.0,24.0,57.0,34.0,1012.8,1010.7,4.0,1.0,23.5,33.0,No,No
783,2009-01-04,PerthAirport,18.5,36.5,0.0,11.2,13.3,SE,39.0,E,E,11.0,13.0,48.0,20.0,1017.1,1013.1,0.0,0.0,22.5,34.9,No,No
784,2009-01-05,PerthAirport,21.8,37.2,0.0,11.4,13.2,E,57.0,E,W,19.0,22.0,38.0,21.0,1014.7,1010.8,0.0,0.0,25.3,36.4,No,No
785,2009-01-06,PerthAirport,19.7,36.4,0.0,12.0,13.2,WSW,43.0,ESE,W,15.0,26.0,54.0,35.0,1014.5,1009.7,0.0,0.0,24.6,33.9,No,No
786,2009-01-07,PerthAirport,18.9,36.3,0.0,12.0,13.2,E,52.0,SE,SSE,15.0,17.0,50.0,23.0,1014.7,1011.1,1.0,1.0,23.1,34.3,No,No
787,2009-01-08,PerthAirport,20.3,37.2,0.0,10.8,13.2,ESE,41.0,ESE,SSE,15.0,13.0,48.0,24.0,1014.7,1011.4,0.0,0.0,24.2,36.3,No,No
788,2009-01-09,PerthAirport,19.1,37.1,0.0,12.6,13.3,SW,46.0,SSE,W,13.0,26.0,50.0,32.0,1015.7,1011.4,0.0,1.0,24.4,34.6,No,No
789,2009-01-10,PerthAirport,20.5,35.7,0.0,11.2,13.1,SW,48.0,ESE,SW,13.0,33.0,43.0,26.0,1013.1,1010.5,1.0,0.0,26.0,33.3,No,No
790,2009-01-11,PerthAirport,21.2,39.1,0.0,12.0,13.1,SW,41.0,ENE,WSW,20.0,20.0,41.0,15.0,1009.6,1005.4,0.0,0.0,25.6,38.0,No,No
791,2009-01-12,PerthAirport,13.5,28.4,0.0,11.4,11.3,SW,57.0,SW,WSW,24.0,35.0,54.0,52.0,1007.7,1009.0,1.0,6.0,23.8,26.6,No,No
792,2009-01-13,PerthAirport,10.3,26.9,0.0,9.4,11.2,SW,48.0,NNE,W,2.0,28.0,60.0,37.0,1017.8,1014.9,6.0,1.0,18.1,25.0,No,No
793,2009-01-14,PerthAirport,14.6,31.7,0.0,9.6,10.2,W,37.0,ESE,WSW,17.0,22.0,49.0,35.0,1017.5,1014.6,4.0,6.0,21.4,30.0,No,No
794,2009-01-15,PerthAirport,19.0,39.8,0.0,10.6,13.1,E,72.0,ENE,ESE,35.0,20.0,45.0,16.0,1016.4,1012.0,0.0,0.0,22.7,37.2,No,No
795,2009-01-16,PerthAirport,22.5,43.0,0.0,13.8,13.1,NE,50.0,NE,WNW,31.0,20.0,12.0,18.0,1011.1,1010.1,0.0,1.0,34.0,37.3,No,No
796,2009-01-17,PerthAirport,17.9,32.6,0.0,13.2,7.2,W,41.0,SW,SW,9.0,17.0,57.0,31.0,1015.5,1013.9,2.0,7.0,22.1,31.6,No,No
797,2009-01-18,PerthAirport,21.9,33.5,0.0,8.6,4.8,SSE,46.0,SSE,SSE,15.0,11.0,47.0,31.0,1015.2,1012.0,7.0,7.0,23.9,31.0,No,Yes
798,2009-01-19,PerthAirport,15.7,30.0,12.6,8.0,13.2,E,72.0,SSE,SSE,17.0,20.0,68.0,39.0,1016.8,1013.9,1.0,1.0,19.5,28.0,Yes,No
799,2009-01-20,PerthAirport,15.5,30.1,0.0,8.0,13.0,SW,48.0,E,SW,24.0,28.0,51.0,35.0,1018.6,1015.0,0.0,1.0,18.7,28.7,No,No
800,2008-07-01,Perth,2.7,18.8,0.0,0.8,9.1,ENE,20.0,,E,0.0,7.0,97.0,53.0,1027.6,1024.5,2.0,3.0,8.5,18.1,No,No
801,2008-07-02,Perth,6.4,20.7,0.0,1.8,7.0,NE,22.0,ESE,ENE,6.0,9.0,80.0,39.0,1024.1,1019.0,0.0,6.0,11.1,19.7,No,No
802,2008-07-03,Perth,6.5,19.9,0.4,2.2,7.3,NE,31.0,,WNW,0.0,4.0,84.0,71.0,1016.8,1015.6,1.0,3.0,12.1,17.7,No,Yes
803,2008-07-04,Perth,9.5,19.2,1.8,1.2,4.7,W,26.0,NNE,NNW,11.0,6.0,93.0,73.0,1019.3,1018.4,6.0,6.0,13.2,17.7,Yes,Yes
804,2008-07-05,Perth,9.5,16.4,1.8,1.4,4.9,WSW,44.0,W,SW,13.0,17.0,69.0,57.0,1020.4,1022.1,7.0,5.0,15.9,16.0,Yes,Yes
805,2008-07-06,Perth,0.7,15.9,6.8,2.4,9.3,NNE,24.0,ENE,NE,4.0,7.0,86.0,41.0,1032.0,1029.6,0.0,1.0,6.9,15.5,Yes,No
806,2008-07-07,Perth,0.7,18.3,0.0,0.8,9.3,N,37.0,NE,NNE,15.0,13.0,72.0,36.0,1028.9,1024.2,1.0,5.0,8.7,17.9,No,No
807,2008-07-08,Perth,3.2,20.4,0.0,1.4,6.9,NNW,24.0,NE,N,9.0,13.0,58.0,42.0,1023.9,1021.1,6.0,5.0,10.2,19.3,No,Yes
808,2008-07-09,Perth,9.8,19.5,8.0,1.2,2.5,ESE,31.0,,ESE,0.0,9.0,97.0,64.0,1026.4,1024.9,7.0,6.0,12.1,18.7,Yes,Yes
809,2008-07-10,Perth,11.2,20.4,4.6,2.8,1.7,NNW,46.0,NE,NNE,19.0,11.0,79.0,50.0,1020.2,1014.0,7.0,7.0,13.4,19.0,Yes,Yes
810,2008-07-11,Perth,13.4,17.1,2.6,2.6,4.2,SW,54.0,SW,SW,26.0,13.0,63.0,77.0,1014.7,1015.2,4.0,7.0,15.4,14.8,Yes,Yes
811,2008-07-12,Perth,7.9,17.3,4.4,2.2,5.4,SSW,19.0,N,SSW,7.0,9.0,99.0,59.0,1019.0,1018.7,6.0,7.0,9.6,16.2,Yes,No
812,2008-07-13,Perth,5.3,18.8,0.2,1.0,2.3,N,17.0,NE,W,7.0,7.0,96.0,63.0,1025.1,1024.1,7.0,6.0,9.5,17.2,No,No
813,2008-07-14,Perth,7.9,19.7,0.0,0.2,6.5,NE,31.0,NE,N,11.0,15.0,86.0,41.0,1026.0,1021.9,6.0,5.0,11.7,18.7,No,No
814,2008-07-15,Perth,9.0,17.1,0.0,2.2,0.8,NNE,43.0,N,W,22.0,15.0,62.0,90.0,1010.4,1008.1,5.0,8.0,15.8,14.9,No,Yes
815,2008-07-16,Perth,10.2,17.1,24.0,1.8,6.7,SW,44.0,SW,WSW,19.0,13.0,76.0,54.0,1013.8,1014.8,6.0,3.0,13.2,15.9,Yes,Yes
816,2008-07-17,Perth,6.7,16.9,2.6,1.2,3.9,WSW,46.0,NE,NNW,9.0,9.0,87.0,75.0,1015.1,1010.1,2.0,7.0,10.5,14.4,Yes,Yes
817,2008-07-18,Perth,10.4,17.9,20.6,2.0,3.2,NW,76.0,NW,W,22.0,30.0,57.0,50.0,1002.3,1002.2,5.0,6.0,16.8,13.9,Yes,Yes
818,2008-07-19,Perth,3.3,14.3,15.2,1.8,9.4,SSE,37.0,,S,0.0,17.0,95.0,49.0,1022.9,1023.1,1.0,1.0,8.0,13.9,Yes,No
819,2008-07-20,Perth,1.2,17.0,0.0,1.8,7.8,NE,20.0,NE,SSE,7.0,6.0,97.0,52.0,1030.1,1028.5,1.0,6.0,7.5,15.6,No,No
820,2009-01-01,SalmonGums,14.8,31.8,0.4,,,E,46.0,ESE,SE,28.0,20.0,62.0,28.0,,,,,18.2,30.1,No,No
821,2009-01-02,SalmonGums,14.7,37.6,0.0,,,NNE,43.0,NE,NNW,24.0,17.0,58.0,22.0,,,,,21.2,35.7,No,No
822,2009-01-03,SalmonGums,15.8,32.0,0.0,,,SSW,54.0,SSW,SSW,15.0,30.0,60.0,37.0,,,,,23.5,30.4,No,No
823,2009-01-04,SalmonGums,17.0,30.8,0.0,,,E,50.0,SE,ESE,24.0,22.0,66.0,29.0,,,,,19.0,28.7,No,No
824,2009-01-05,SalmonGums,11.0,35.9,0.0,,,SSE,41.0,NE,E,15.0,11.0,61.0,21.0,,,,,19.7,33.2,No,No
825,2009-01-06,SalmonGums,15.6,31.8,0.0,,,SSE,44.0,SE,ESE,19.0,19.0,67.0,32.0,,,,,20.3,30.4,No,No
826,2009-01-07,SalmonGums,16.2,30.9,0.0,,,ENE,46.0,ENE,E,28.0,24.0,68.0,33.0,,,,,19.2,28.7,No,No
827,2009-01-08,SalmonGums,15.9,34.3,0.0,,,ESE,44.0,ENE,E,24.0,22.0,60.0,30.0,,,,,20.7,31.9,No,No
828,2009-01-09,SalmonGums,15.1,34.5,0.0,,,SE,46.0,ENE,ENE,22.0,9.0,59.0,25.0,,,,,20.7,32.6,No,No
829,2009-01-10,SalmonGums,14.3,35.3,0.0,,,SSE,50.0,NE,SSE,15.0,11.0,52.0,23.0,,,,,21.1,34.2,No,No
830,2009-01-11,SalmonGums,10.2,38.0,0.0,,,NNW,39.0,NNE,WNW,19.0,19.0,47.0,19.0,,,,,23.1,35.7,No,No
831,2009-01-12,SalmonGums,23.0,42.5,0.0,,,NW,76.0,N,SSW,35.0,41.0,18.0,34.0,,,,,32.0,30.2,No,No
832,2009-01-13,SalmonGums,14.1,26.9,0.8,,,SSE,39.0,SSW,W,17.0,13.0,62.0,31.0,,,,,19.4,25.5,No,No
833,2009-01-14,SalmonGums,8.7,28.3,0.0,,,SE,41.0,E,SSE,9.0,19.0,58.0,32.0,,,,,19.6,27.2,No,No
834,2009-01-15,SalmonGums,10.2,31.9,0.0,,,E,39.0,E,E,26.0,22.0,59.0,22.0,,,,,19.4,29.7,No,No
835,2009-01-16,SalmonGums,14.6,37.0,0.0,,,NE,39.0,NNE,NNE,26.0,19.0,54.0,13.0,,,,,21.2,35.1,No,No
836,2009-01-17,SalmonGums,21.2,39.0,0.0,,,SSW,54.0,NNW,S,24.0,31.0,20.0,28.0,,,,,28.9,33.7,No,No
837,2009-01-18,SalmonGums,18.1,25.8,0.0,,,S,46.0,SE,S,19.0,35.0,73.0,55.0,,,,,19.9,24.2,No,Yes
838,2009-01-19,SalmonGums,15.0,18.2,16.8,,,SSE,41.0,SE,S,24.0,22.0,94.0,94.0,,,,,15.4,16.0,Yes,Yes
839,2009-01-20,SalmonGums,13.0,26.5,11.2,,,SE,31.0,SE,SSW,11.0,19.0,62.0,44.0,,,,,16.1,24.6,Yes,No
840,2009-01-01,Walpole,15.7,24.5,0.0,,,ESE,44.0,E,SE,17.0,28.0,73.0,66.0,1016.5,1014.0,,,18.0,23.1,No,No
841,2009-01-02,Walpole,13.2,25.7,0.0,,,S,35.0,E,S,11.0,13.0,78.0,71.0,1013.4,1011.1,,,20.0,24.7,No,No
842,2009-01-03,Walpole,17.1,21.8,0.0,,,SE,33.0,SSE,SSE,13.0,15.0,73.0,66.0,1017.0,1016.6,,,19.1,20.7,No,No
843,2009-01-04,Walpole,12.9,24.9,0.0,,,SE,31.0,ESE,S,4.0,13.0,74.0,53.0,1019.7,1017.4,,,19.8,23.9,No,No
844,2009-01-05,Walpole,14.3,24.5,0.0,,,SW,31.0,NE,SSE,9.0,15.0,71.0,75.0,1017.5,1015.5,,,20.4,22.4,No,No
845,2009-01-06,Walpole,17.4,23.3,0.0,,,SE,39.0,SE,SSE,9.0,19.0,73.0,90.0,1018.0,1017.3,,,20.5,18.6,No,No
846,2009-01-07,Walpole,12.5,23.4,0.0,,,SE,46.0,E,SE,15.0,30.0,68.0,55.0,1020.4,1017.0,,,17.3,22.2,No,No
847,2009-01-08,Walpole,13.1,25.6,0.0,,,SE,41.0,E,SE,19.0,24.0,75.0,64.0,1020.1,1017.6,,,18.9,24.3,No,No
848,2009-01-09,Walpole,13.9,25.6,0.0,,,SSE,35.0,E,SSE,15.0,17.0,70.0,67.0,1019.6,1017.0,,,19.9,22.8,No,No
849,2009-01-10,Walpole,13.3,24.1,0.0,,,SSE,30.0,W,SSE,4.0,17.0,98.0,66.0,1016.1,1015.1,,,15.9,23.2,No,No
850,2009-01-11,Walpole,13.2,31.3,0.0,,,SSE,30.0,N,SSE,9.0,15.0,84.0,64.0,1011.1,1007.1,,,19.3,25.9,No,No
851,2009-01-12,Walpole,16.0,22.6,0.0,,,W,41.0,NW,WSW,15.0,17.0,85.0,92.0,1005.5,1008.3,,,21.1,16.7,No,No
852,2009-01-13,Walpole,13.0,22.2,1.0,,,WSW,33.0,SW,WSW,17.0,15.0,60.0,51.0,1016.3,1016.3,,,18.5,21.0,No,No
853,2009-01-14,Walpole,11.6,23.5,0.0,,,SSW,33.0,WNW,S,9.0,15.0,74.0,49.0,1019.6,1019.3,,,17.0,22.3,No,No
854,2009-01-15,Walpole,13.1,29.4,0.0,,,SE,37.0,ENE,SE,17.0,24.0,75.0,50.0,1021.3,1017.2,,,18.9,27.3,No,No
855,2009-01-16,Walpole,16.9,38.4,0.0,,,NW,41.0,NE,SSE,9.0,13.0,51.0,46.0,1013.3,1009.6,,,25.5,30.9,No,No
856,2009-01-17,Walpole,17.2,23.8,0.0,,,SSE,33.0,SE,SSE,20.0,17.0,73.0,71.0,1018.3,1017.7,,,21.1,22.8,No,No
857,2009-01-18,Walpole,16.4,19.9,0.0,,,SE,44.0,SE,SE,19.0,30.0,78.0,70.0,1019.4,1018.9,,,17.4,18.1,No,No
858,2009-01-19,Walpole,13.5,21.0,0.0,,,SE,41.0,SE,S,17.0,15.0,61.0,50.0,1021.3,1019.3,,,16.7,20.0,No,No
859,2009-01-20,Walpole,12.3,23.1,0.0,,,WSW,33.0,NW,WNW,15.0,20.0,75.0,70.0,1018.5,1017.4,,,17.5,20.5,No,No
860,2008-07-01,Hobart,4.6,12.2,3.0,3.4,6.0,WSW,81.0,NNE,NW,17.0,24.0,72.0,42.0,988.3,992.3,6.0,5.0,6.5,12.1,Yes,Yes
861,2008-07-02,Hobart,5.1,10.8,16.2,3.6,3.2,W,83.0,NW,SW,24.0,26.0,78.0,60.0,991.7,1002.5,8.0,6.0,6.0,8.5,Yes,Yes
862,2008-07-03,Hobart,5.5,12.4,3.0,2.0,4.3,SW,100.0,WNW,SW,37.0,39.0,55.0,53.0,1008.7,1015.1,4.0,1.0,10.1,9.3,Yes,No
863,2008-07-04,Hobart,0.9,10.4,1.0,0.2,8.3,NNW,28.0,NW,N,17.0,9.0,76.0,54.0,1028.9,1028.1,1.0,1.0,3.2,9.6,No,No
864,2008-07-05,Hobart,0.5,10.0,0.0,1.4,8.1,NNW,28.0,NNW,NW,13.0,15.0,79.0,53.0,1028.2,1025.4,1.0,7.0,2.9,9.7,No,No
865,2008-07-06,Hobart,1.3,10.0,0.0,1.4,2.7,NNW,41.0,NNW,N,19.0,7.0,77.0,70.0,1021.6,1017.8,7.0,7.0,4.2,9.1,No,No
866,2008-07-07,Hobart,4.1,15.8,0.0,1.0,5.3,NNW,39.0,NNW,WNW,13.0,4.0,82.0,61.0,1017.2,1015.2,3.0,5.0,7.7,13.8,No,Yes
867,2008-07-08,Hobart,7.3,14.2,8.4,0.2,3.4,NNW,24.0,N,NNW,7.0,13.0,96.0,72.0,1017.6,1017.2,7.0,2.0,8.3,14.0,Yes,No
868,2008-07-09,Hobart,5.4,11.4,0.4,0.8,6.0,NW,35.0,NW,N,11.0,13.0,88.0,74.0,1017.8,1012.4,2.0,7.0,7.5,10.7,No,No
869,2008-07-10,Hobart,5.2,12.9,0.6,4.6,5.2,NNW,44.0,NNW,NW,19.0,20.0,68.0,49.0,998.7,996.5,7.0,2.0,9.0,10.3,No,Yes
870,2008-07-11,Hobart,3.7,10.0,2.6,0.2,5.0,SW,52.0,NW,SW,20.0,28.0,66.0,52.0,1002.3,1007.4,7.0,2.0,7.1,9.5,Yes,No
871,2008-07-12,Hobart,6.4,10.9,0.2,1.8,0.0,NW,43.0,SW,N,6.0,9.0,73.0,63.0,1016.5,1014.8,8.0,7.0,8.3,10.8,No,No
872,2008-07-13,Hobart,6.5,13.0,0.0,3.0,4.4,N,30.0,NW,NNW,17.0,11.0,77.0,56.0,1016.2,1016.0,7.0,6.0,7.6,12.2,No,No
873,2008-07-14,Hobart,5.1,13.1,0.0,2.4,7.4,NNW,28.0,NW,E,13.0,9.0,88.0,64.0,1020.4,1019.6,5.0,5.0,5.8,11.6,No,No
874,2008-07-15,Hobart,5.7,12.4,0.8,1.0,3.7,SSE,26.0,NNW,SSE,11.0,11.0,88.0,69.0,1023.3,1022.4,7.0,4.0,7.1,11.6,No,No
875,2008-07-16,Hobart,6.1,10.1,0.8,1.0,0.0,NNW,17.0,NNW,,11.0,0.0,88.0,87.0,1023.8,1021.5,7.0,7.0,7.3,10.1,No,No
876,2008-07-17,Hobart,4.9,12.6,0.2,3.0,3.5,NNE,20.0,,ENE,0.0,7.0,91.0,66.0,1015.9,1010.0,7.0,7.0,6.2,11.4,No,No
877,2008-07-18,Hobart,3.6,13.9,0.0,0.2,6.0,NNW,46.0,NNE,NW,4.0,22.0,85.0,53.0,1001.7,999.7,5.0,3.0,6.0,13.2,No,No
878,2008-07-19,Hobart,3.9,12.1,0.0,0.8,7.0,WNW,41.0,NE,NNW,11.0,17.0,66.0,50.0,1005.0,1005.2,5.0,4.0,7.4,10.8,No,No
879,2008-07-20,Hobart,1.3,8.2,0.0,4.0,1.2,NNW,28.0,N,NNW,9.0,7.0,74.0,70.0,1011.4,1008.5,5.0,7.0,3.5,7.2,No,Yes
880,2008-12-01,Launceston,9.5,17.9,3.4,15.2,,WNW,57.0,WNW,NW,19.0,28.0,53.0,61.0,1000.6,1000.7,,,12.9,14.1,Yes,Yes
881,2008-12-02,Launceston,9.4,18.3,4.0,6.0,,WNW,46.0,NW,NW,24.0,28.0,60.0,46.0,1001.4,1000.5,,,14.6,17.3,Yes,No
882,2008-12-03,Launceston,9.1,18.4,1.0,5.8,,WSW,50.0,NW,WNW,17.0,24.0,62.0,37.0,1002.4,1004.2,,,13.7,16.5,No,No
883,2008-12-04,Launceston,2.2,19.4,0.0,6.8,,NW,39.0,N,NW,7.0,19.0,56.0,41.0,1017.8,1014.6,,,10.8,18.1,No,Yes
884,2008-12-05,Launceston,9.6,19.8,4.6,5.6,,NNW,39.0,SE,NNW,7.0,11.0,91.0,89.0,1008.7,1004.2,,,11.2,15.9,Yes,No
885,2008-12-06,Launceston,10.6,19.3,1.0,,,N,54.0,NNW,NNW,24.0,26.0,71.0,70.0,1003.8,1001.1,,,16.1,16.8,No,No
886,2008-12-07,Launceston,6.7,20.4,0.4,,,W,37.0,NNW,WNW,17.0,17.0,59.0,37.0,1005.5,1005.3,,,13.4,19.1,No,No
887,2008-12-08,Launceston,4.3,18.8,0.0,12.6,,NW,43.0,NW,NNW,9.0,24.0,63.0,52.0,1011.8,1008.8,,,12.0,16.9,No,No
888,2008-12-09,Launceston,10.7,17.5,0.8,6.0,,NNW,39.0,NNW,N,13.0,24.0,93.0,63.0,1005.4,1002.8,,,12.6,16.3,No,No
889,2008-12-10,Launceston,5.0,19.7,0.0,3.6,,NNW,37.0,SSE,NW,15.0,11.0,46.0,27.0,1013.3,1012.0,,,12.9,18.6,No,No
890,2008-12-11,Launceston,7.0,21.8,0.0,6.2,,NW,37.0,SE,NNW,7.0,19.0,63.0,41.0,1017.0,1014.9,,,14.7,21.0,No,No
891,2008-12-12,Launceston,8.3,22.8,0.0,7.0,,SE,65.0,SE,NNE,7.0,19.0,55.0,44.0,1014.0,1008.7,,,16.7,22.2,No,Yes
892,2008-12-13,Launceston,14.9,15.4,13.6,,,SSE,74.0,SSE,SSE,22.0,39.0,85.0,80.0,997.7,996.0,,,15.3,14.5,Yes,Yes
893,2008-12-14,Launceston,12.7,18.6,15.0,,,S,56.0,SSE,SSE,30.0,28.0,65.0,58.0,1003.6,1005.3,,,14.9,17.9,Yes,No
894,2008-12-15,Launceston,5.5,19.8,0.0,12.3,,NW,44.0,W,NNW,4.0,28.0,67.0,62.0,1008.4,1005.3,,,12.6,18.4,No,No
895,2008-12-16,Launceston,11.4,19.8,0.0,5.2,,NNW,43.0,NNW,NNW,15.0,22.0,62.0,77.0,1006.9,1006.3,,,16.8,16.1,No,No
896,2008-12-17,Launceston,6.2,20.4,0.2,5.2,,NNW,33.0,ESE,NW,11.0,20.0,61.0,49.0,1010.5,1008.2,,,14.8,19.3,No,No
897,2008-12-18,Launceston,9.6,19.1,0.0,5.6,,NNW,37.0,WNW,NW,9.0,20.0,58.0,51.0,1005.6,1001.3,,,14.6,17.8,No,Yes
898,2008-12-19,Launceston,10.1,21.0,2.0,6.6,,S,46.0,SSE,S,30.0,19.0,46.0,37.0,1008.5,1011.1,,,13.7,19.7,Yes,No
899,2008-12-20,Launceston,6.6,22.6,0.0,,,NNW,35.0,NNW,NW,9.0,17.0,75.0,54.0,1018.9,1016.8,,,15.2,21.8,No,No
900,2008-12-01,AliceSprings,19.6,37.6,0.0,11.2,9.8,WNW,87.0,NNE,NE,20.0,11.0,17.0,16.0,1010.5,1005.8,0.0,3.0,30.4,37.2,No,Yes
901,2008-12-02,AliceSprings,21.0,39.1,1.2,9.0,12.2,NNW,41.0,NNW,S,24.0,9.0,18.0,13.0,1009.3,1004.6,2.0,5.0,32.5,38.2,Yes,No
902,2008-12-03,AliceSprings,22.9,40.9,0.0,11.6,12.6,NNW,48.0,ENE,N,7.0,24.0,17.0,11.0,1006.3,1003.4,0.0,3.0,35.0,40.4,No,No
903,2008-12-04,AliceSprings,24.7,40.5,0.0,16.0,7.8,WNW,72.0,SSW,W,2.0,22.0,29.0,24.0,1008.7,1006.9,3.0,6.0,32.3,36.5,No,No
904,2008-12-05,AliceSprings,23.4,32.4,0.2,12.2,4.1,SSW,46.0,S,S,9.0,17.0,58.0,43.0,1014.0,1010.7,7.0,6.0,26.8,31.1,No,Yes
905,2008-12-06,AliceSprings,21.7,25.1,2.6,8.4,0.2,SSE,35.0,SSW,N,19.0,11.0,90.0,78.0,1014.3,1011.1,8.0,7.0,21.9,22.9,Yes,Yes
906,2008-12-07,AliceSprings,20.9,25.7,4.8,4.6,2.1,N,31.0,SSW,NNW,11.0,17.0,70.0,77.0,1011.4,1009.9,7.0,8.0,25.0,24.3,Yes,No
907,2008-12-08,AliceSprings,17.7,34.6,0.6,3.0,12.2,E,26.0,ENE,NNW,15.0,9.0,63.0,27.0,1010.9,1005.9,3.0,1.0,24.5,33.6,No,No
908,2008-12-09,AliceSprings,24.4,39.0,0.0,8.0,11.0,S,50.0,N,WNW,28.0,11.0,40.0,20.0,1006.2,1002.6,3.0,3.0,32.5,38.0,No,No
909,2008-12-10,AliceSprings,25.3,38.6,0.0,11.8,8.7,W,54.0,NNE,WSW,22.0,35.0,38.0,51.0,1005.9,1004.4,4.0,7.0,32.8,29.6,No,No
910,2008-12-11,AliceSprings,25.0,32.3,0.0,12.0,4.2,NW,63.0,NNW,WSW,26.0,9.0,50.0,73.0,1005.6,1001.3,7.0,7.0,29.5,27.6,No,Yes
911,2008-12-12,AliceSprings,20.7,32.2,14.4,3.6,8.4,NW,41.0,NNW,WSW,13.0,19.0,88.0,37.0,1005.2,1002.7,6.0,6.0,22.5,31.0,Yes,No
912,2008-12-13,AliceSprings,16.6,26.6,0.0,9.6,13.3,S,37.0,S,S,26.0,24.0,55.0,39.0,1012.9,1009.6,3.0,1.0,20.7,25.9,No,No
913,2008-12-14,AliceSprings,13.7,26.8,0.0,9.0,13.3,SSE,46.0,SE,SSE,20.0,19.0,37.0,24.0,1014.1,1010.5,0.0,0.0,20.5,26.0,No,No
914,2008-12-15,AliceSprings,13.1,28.5,0.0,10.4,13.4,ESE,35.0,ESE,SE,20.0,13.0,30.0,15.0,1013.7,1009.6,0.0,0.0,21.7,27.3,No,No
915,2008-12-16,AliceSprings,13.6,31.7,0.0,10.0,13.4,ENE,31.0,E,SW,22.0,13.0,21.0,15.0,1011.9,1007.9,0.0,0.0,24.6,31.2,No,No
916,2008-12-17,AliceSprings,15.7,36.3,0.0,9.8,13.4,W,35.0,NE,W,9.0,9.0,18.0,11.0,1009.3,1004.9,0.0,0.0,29.2,36.0,No,No
917,2008-12-18,AliceSprings,19.6,36.9,0.0,10.6,10.4,S,41.0,SSW,SSW,15.0,17.0,21.0,12.0,1007.4,1004.9,3.0,2.0,31.0,36.2,No,No
918,2008-12-19,AliceSprings,24.5,35.2,0.0,14.6,9.6,ESE,41.0,ESE,SE,26.0,17.0,32.0,19.0,1010.1,1006.6,6.0,4.0,27.4,33.5,No,No
919,2008-12-20,AliceSprings,19.4,35.2,0.0,13.4,13.0,E,41.0,ESE,ESE,31.0,13.0,20.0,14.0,1010.9,1007.0,2.0,3.0,26.9,34.4,No,No
920,2008-07-01,Darwin,20.0,33.1,0.0,4.4,11.0,E,41.0,ENE,SSE,13.0,17.0,81.0,32.0,1016.0,1012.1,1.0,2.0,25.4,32.3,No,No
921,2008-07-02,Darwin,19.4,32.4,0.0,6.0,10.4,ENE,50.0,SE,E,15.0,28.0,81.0,17.0,1016.8,1012.4,1.0,1.0,24.3,31.9,No,No
922,2008-07-03,Darwin,18.2,31.8,0.0,8.0,11.0,E,46.0,ESE,ENE,22.0,19.0,38.0,24.0,1017.2,1013.0,0.0,1.0,24.3,31.2,No,No
923,2008-07-04,Darwin,17.3,30.7,0.0,7.0,10.4,E,44.0,SE,E,22.0,13.0,55.0,16.0,1017.3,1013.6,2.0,6.0,21.3,29.8,No,No
924,2008-07-05,Darwin,15.5,30.8,0.0,7.0,10.8,ESE,46.0,E,E,20.0,19.0,37.0,16.0,1016.3,1012.6,1.0,1.0,22.2,29.6,No,No
925,2008-07-06,Darwin,16.2,31.9,0.0,7.2,10.7,E,41.0,ESE,SE,11.0,13.0,62.0,18.0,1015.8,1012.2,0.0,0.0,22.8,30.5,No,No
926,2008-07-07,Darwin,17.0,32.7,0.0,5.2,7.8,E,48.0,SE,ESE,11.0,22.0,54.0,18.0,1016.7,1013.1,5.0,2.0,23.3,31.5,No,No
927,2008-07-08,Darwin,19.6,30.8,0.0,9.2,10.6,ESE,54.0,SE,ESE,20.0,33.0,36.0,12.0,1018.2,1014.6,1.0,0.0,22.3,30.2,No,No
928,2008-07-09,Darwin,17.3,29.2,0.0,9.6,10.6,ESE,50.0,SE,ESE,31.0,24.0,26.0,15.0,1019.1,1015.2,1.0,0.0,20.3,28.6,No,No
929,2008-07-10,Darwin,17.1,30.3,0.0,9.2,11.1,ESE,48.0,SE,ESE,17.0,13.0,33.0,14.0,1018.3,1013.2,1.0,1.0,19.5,28.8,No,No
930,2008-07-11,Darwin,17.7,30.6,0.0,8.0,10.9,E,41.0,ESE,NE,20.0,11.0,21.0,11.0,1015.7,1011.0,1.0,0.0,22.4,30.0,No,No
931,2008-07-12,Darwin,14.7,30.9,0.0,7.0,11.0,NE,35.0,E,WSW,13.0,15.0,43.0,40.0,1014.5,1010.6,0.0,1.0,22.2,29.0,No,No
932,2008-07-13,Darwin,18.7,31.3,0.0,4.8,10.4,WNW,28.0,SSE,NW,13.0,22.0,75.0,42.0,1015.8,1012.1,0.0,1.0,22.7,29.9,No,No
933,2008-07-14,Darwin,18.8,31.0,0.0,4.8,8.9,ENE,33.0,ESE,NNW,7.0,20.0,69.0,56.0,1015.8,1012.1,5.0,6.0,25.3,28.7,No,No
934,2008-07-15,Darwin,21.4,33.1,0.0,4.0,11.0,ESE,41.0,SE,NNW,9.0,20.0,64.0,45.0,1014.9,1010.5,1.0,1.0,26.5,30.2,No,No
935,2008-07-16,Darwin,18.7,33.5,0.0,7.4,11.0,ESE,41.0,SSE,ESE,15.0,22.0,71.0,32.0,1014.0,1009.7,0.0,0.0,25.1,32.3,No,No
